model,target_item_idx,m,relevant_users,hits,precision,recall,ndcg,target_removed_from_profiles,candidate_users
TF-IDF Reverse,1801,1000,86,4,0.004,0.046511627906976744,0.030710310549022055,True,80889
User Activity,1801,100,86,0,0.0,0.0,0.0,True,80889
User Activity,1801,500,86,0,0.0,0.0,0.0,True,80889
User Activity,1801,1000,86,0,0.0,0.0,0.0,True,80889
Random Reverse,1801,100,86,0,0.0,0.0,0.0,True,80889
Random Reverse,1801,500,86,1,0.002,0.011627906976744186,0.0061419578856379275,True,80889
Random Reverse,1801,1000,86,1,0.001,0.011627906976744186,0.0061419578856379275,True,80889
TF-IDF Reverse,1802,100,10,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1802,500,10,1,0.002,0.1,0.02745378938849404,True,80889
TF-IDF Reverse,1802,1000,10,1,0.001,0.1,0.02745378938849404,True,80889
User Activity,1802,100,10,0,0.0,0.0,0.0,True,80889
User Activity,1802,500,10,0,0.0,0.0,0.0,True,80889
User Activity,1802,1000,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1802,100,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1802,500,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1802,1000,10,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1803,100,52,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1803,500,52,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1803,1000,52,0,0.0,0.0,0.0,True,80889
User Activity,1803,100,52,0,0.0,0.0,0.0,True,80889
User Activity,1803,500,52,0,0.0,0.0,0.0,True,80889
User Activity,1803,1000,52,0,0.0,0.0,0.0,True,80889
Random Reverse,1803,100,52,0,0.0,0.0,0.0,True,80889
Random Reverse,1803,500,52,0,0.0,0.0,0.0,True,80889
Random Reverse,1803,1000,52,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1804,100,348,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1804,500,348,5,0.01,0.014367816091954023,0.011179786951773425,True,80889
TF-IDF Reverse,1804,1000,348,12,0.012,0.034482758620689655,0.024729946827573034,True,80889
User Activity,1804,100,348,0,0.0,0.0,0.0,True,80889
User Activity,1804,500,348,0,0.0,0.0,0.0,True,80889
User Activity,1804,1000,348,0,0.0,0.0,0.0,True,80889
Random Reverse,1804,100,348,0,0.0,0.0,0.0,True,80889
Random Reverse,1804,500,348,3,0.006,0.008620689655172414,0.0068976875301873216,True,80889
Random Reverse,1804,1000,348,3,0.003,0.008620689655172414,0.0068976875301873216,True,80889
TF-IDF Reverse,1807,100,37,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1807,500,37,1,0.002,0.02702702702702703,0.010829553671027206,True,80889
TF-IDF Reverse,1807,1000,37,1,0.001,0.02702702702702703,0.010829553671027206,True,80889
User Activity,1807,100,37,0,0.0,0.0,0.0,True,80889
User Activity,1807,500,37,0,0.0,0.0,0.0,True,80889
User Activity,1807,1000,37,0,0.0,0.0,0.0,True,80889
Random Reverse,1807,100,37,0,0.0,0.0,0.0,True,80889
Random Reverse,1807,500,37,1,0.002,0.02702702702702703,0.010829553671027206,True,80889
Random Reverse,1807,1000,37,1,0.001,0.02702702702702703,0.010829553671027206,True,80889
TF-IDF Reverse,1808,100,21,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1808,500,21,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1808,1000,21,0,0.0,0.0,0.0,True,80889
User Activity,1808,100,21,0,0.0,0.0,0.0,True,80889
User Activity,1808,500,21,0,0.0,0.0,0.0,True,80889
User Activity,1808,1000,21,0,0.0,0.0,0.0,True,80889
Random Reverse,1808,100,21,0,0.0,0.0,0.0,True,80889
Random Reverse,1808,500,21,0,0.0,0.0,0.0,True,80889
Random Reverse,1808,1000,21,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1810,100,124,13,0.13,0.10483870967741936,0.13996413588452503,True,80889
TF-IDF Reverse,1810,500,124,15,0.03,0.12096774193548387,0.13174655712742725,True,80889
TF-IDF Reverse,1810,1000,124,15,0.015,0.12096774193548387,0.13174655712742725,True,80889
User Activity,1810,100,124,0,0.0,0.0,0.0,True,80889
User Activity,1810,500,124,0,0.0,0.0,0.0,True,80889
User Activity,1810,1000,124,0,0.0,0.0,0.0,True,80889
Random Reverse,1810,100,124,1,0.01,0.008064516129032258,0.008551270174983841,True,80889
Random Reverse,1810,500,124,1,0.002,0.008064516129032258,0.007321303530157339,True,80889
Random Reverse,1810,1000,124,1,0.001,0.008064516129032258,0.007321303530157339,True,80889
TF-IDF Reverse,1813,100,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1813,500,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1813,1000,13,0,0.0,0.0,0.0,True,80889
User Activity,1813,100,13,0,0.0,0.0,0.0,True,80889
User Activity,1813,500,13,0,0.0,0.0,0.0,True,80889
User Activity,1813,1000,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1813,100,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1813,500,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1813,1000,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1814,100,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1814,500,7,1,0.002,0.14285714285714285,0.03199042273031674,True,80889
TF-IDF Reverse,1814,1000,7,1,0.001,0.14285714285714285,0.03199042273031674,True,80889
User Activity,1814,100,7,0,0.0,0.0,0.0,True,80889
User Activity,1814,500,7,0,0.0,0.0,0.0,True,80889
User Activity,1814,1000,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1814,100,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1814,500,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1814,1000,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1815,100,38,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1815,500,38,3,0.006,0.07894736842105263,0.03237235223608849,True,80889
TF-IDF Reverse,1815,1000,38,5,0.005,0.13157894736842105,0.052003319387910286,True,80889
User Activity,1815,100,38,0,0.0,0.0,0.0,True,80889
User Activity,1815,500,38,0,0.0,0.0,0.0,True,80889
User Activity,1815,1000,38,3,0.003,0.07894736842105263,0.03013582915597416,True,80889
Random Reverse,1815,100,38,0,0.0,0.0,0.0,True,80889
Random Reverse,1815,500,38,0,0.0,0.0,0.0,True,80889
Random Reverse,1815,1000,38,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1820,100,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1820,500,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1820,1000,5,0,0.0,0.0,0.0,True,80889
User Activity,1820,100,5,0,0.0,0.0,0.0,True,80889
User Activity,1820,500,5,0,0.0,0.0,0.0,True,80889
User Activity,1820,1000,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1820,100,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1820,500,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1820,1000,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1821,100,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1821,500,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1821,1000,6,0,0.0,0.0,0.0,True,80889
User Activity,1821,100,6,0,0.0,0.0,0.0,True,80889
User Activity,1821,500,6,0,0.0,0.0,0.0,True,80889
User Activity,1821,1000,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1821,100,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1821,500,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1821,1000,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1822,100,42,5,0.05,0.11904761904761904,0.08391782971047326,True,80889
TF-IDF Reverse,1822,500,42,12,0.024,0.2857142857142857,0.159675782729426,True,80889
TF-IDF Reverse,1822,1000,42,17,0.017,0.40476190476190477,0.20561061906873354,True,80889
User Activity,1822,100,42,0,0.0,0.0,0.0,True,80889
User Activity,1822,500,42,0,0.0,0.0,0.0,True,80889
User Activity,1822,1000,42,0,0.0,0.0,0.0,True,80889
Random Reverse,1822,100,42,0,0.0,0.0,0.0,True,80889
Random Reverse,1822,500,42,0,0.0,0.0,0.0,True,80889
Random Reverse,1822,1000,42,1,0.001,0.023809523809523808,0.009085543832701192,True,80889
TF-IDF Reverse,1823,100,11,1,0.01,0.09090909090909091,0.031490115379086296,True,80889
TF-IDF Reverse,1823,500,11,1,0.002,0.09090909090909091,0.031490115379086296,True,80889
TF-IDF Reverse,1823,1000,11,1,0.001,0.09090909090909091,0.031490115379086296,True,80889
User Activity,1823,100,11,0,0.0,0.0,0.0,True,80889
User Activity,1823,500,11,0,0.0,0.0,0.0,True,80889
User Activity,1823,1000,11,0,0.0,0.0,0.0,True,80889
Random Reverse,1823,100,11,0,0.0,0.0,0.0,True,80889
Random Reverse,1823,500,11,0,0.0,0.0,0.0,True,80889
Random Reverse,1823,1000,11,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1824,100,24,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1824,500,24,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1824,1000,24,1,0.001,0.041666666666666664,0.012821920407875489,True,80889
User Activity,1824,100,24,0,0.0,0.0,0.0,True,80889
User Activity,1824,500,24,0,0.0,0.0,0.0,True,80889
User Activity,1824,1000,24,0,0.0,0.0,0.0,True,80889
Random Reverse,1824,100,24,0,0.0,0.0,0.0,True,80889
Random Reverse,1824,500,24,0,0.0,0.0,0.0,True,80889
Random Reverse,1824,1000,24,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1825,100,27,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1825,500,27,1,0.002,0.037037037037037035,0.016335186298111187,True,80889
TF-IDF Reverse,1825,1000,27,1,0.001,0.037037037037037035,0.016335186298111187,True,80889
User Activity,1825,100,27,0,0.0,0.0,0.0,True,80889
User Activity,1825,500,27,0,0.0,0.0,0.0,True,80889
User Activity,1825,1000,27,0,0.0,0.0,0.0,True,80889
Random Reverse,1825,100,27,0,0.0,0.0,0.0,True,80889
Random Reverse,1825,500,27,0,0.0,0.0,0.0,True,80889
Random Reverse,1825,1000,27,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1828,100,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1828,500,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1828,1000,13,2,0.002,0.15384615384615385,0.03876792052564435,True,80889
User Activity,1828,100,13,0,0.0,0.0,0.0,True,80889
User Activity,1828,500,13,0,0.0,0.0,0.0,True,80889
User Activity,1828,1000,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1828,100,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1828,500,13,0,0.0,0.0,0.0,True,80889
Random Reverse,1828,1000,13,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1829,100,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1829,500,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1829,1000,5,0,0.0,0.0,0.0,True,80889
User Activity,1829,100,5,0,0.0,0.0,0.0,True,80889
User Activity,1829,500,5,0,0.0,0.0,0.0,True,80889
User Activity,1829,1000,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1829,100,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1829,500,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1829,1000,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1831,100,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1831,500,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1831,1000,6,0,0.0,0.0,0.0,True,80889
User Activity,1831,100,6,0,0.0,0.0,0.0,True,80889
User Activity,1831,500,6,0,0.0,0.0,0.0,True,80889
User Activity,1831,1000,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1831,100,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1831,500,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1831,1000,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1833,100,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1833,500,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1833,1000,6,0,0.0,0.0,0.0,True,80889
User Activity,1833,100,6,0,0.0,0.0,0.0,True,80889
User Activity,1833,500,6,0,0.0,0.0,0.0,True,80889
User Activity,1833,1000,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1833,100,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1833,500,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1833,1000,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1834,100,17,7,0.07,0.4117647058823529,0.4323638865481844,True,80889
TF-IDF Reverse,1834,500,17,8,0.016,0.47058823529411764,0.4509385792239187,True,80889
TF-IDF Reverse,1834,1000,17,9,0.009,0.5294117647058824,0.46713492180845845,True,80889
User Activity,1834,100,17,0,0.0,0.0,0.0,True,80889
User Activity,1834,500,17,0,0.0,0.0,0.0,True,80889
User Activity,1834,1000,17,0,0.0,0.0,0.0,True,80889
Random Reverse,1834,100,17,0,0.0,0.0,0.0,True,80889
Random Reverse,1834,500,17,0,0.0,0.0,0.0,True,80889
Random Reverse,1834,1000,17,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1835,100,19,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1835,500,19,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1835,1000,19,0,0.0,0.0,0.0,True,80889
User Activity,1835,100,19,0,0.0,0.0,0.0,True,80889
User Activity,1835,500,19,0,0.0,0.0,0.0,True,80889
User Activity,1835,1000,19,0,0.0,0.0,0.0,True,80889
Random Reverse,1835,100,19,0,0.0,0.0,0.0,True,80889
Random Reverse,1835,500,19,0,0.0,0.0,0.0,True,80889
Random Reverse,1835,1000,19,1,0.001,0.05263157894736842,0.01634053004248539,True,80889
TF-IDF Reverse,1837,100,57,1,0.01,0.017543859649122806,0.011276549119477598,True,80889
TF-IDF Reverse,1837,500,57,1,0.002,0.017543859649122806,0.011276549119477598,True,80889
TF-IDF Reverse,1837,1000,57,1,0.001,0.017543859649122806,0.011276549119477598,True,80889
User Activity,1837,100,57,0,0.0,0.0,0.0,True,80889
User Activity,1837,500,57,0,0.0,0.0,0.0,True,80889
User Activity,1837,1000,57,0,0.0,0.0,0.0,True,80889
Random Reverse,1837,100,57,0,0.0,0.0,0.0,True,80889
Random Reverse,1837,500,57,0,0.0,0.0,0.0,True,80889
Random Reverse,1837,1000,57,1,0.001,0.017543859649122806,0.007525882014466051,True,80889
TF-IDF Reverse,1838,100,68,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1838,500,68,1,0.002,0.014705882352941176,0.007145486933401632,True,80889
TF-IDF Reverse,1838,1000,68,3,0.003,0.04411764705882353,0.02054745451276704,True,80889
User Activity,1838,100,68,0,0.0,0.0,0.0,True,80889
User Activity,1838,500,68,0,0.0,0.0,0.0,True,80889
User Activity,1838,1000,68,1,0.001,0.014705882352941176,0.006318936636834568,True,80889
Random Reverse,1838,100,68,0,0.0,0.0,0.0,True,80889
Random Reverse,1838,500,68,0,0.0,0.0,0.0,True,80889
Random Reverse,1838,1000,68,1,0.001,0.014705882352941176,0.006756763810079879,True,80889
TF-IDF Reverse,1844,100,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1844,500,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1844,1000,6,0,0.0,0.0,0.0,True,80889
User Activity,1844,100,6,0,0.0,0.0,0.0,True,80889
User Activity,1844,500,6,0,0.0,0.0,0.0,True,80889
User Activity,1844,1000,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1844,100,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1844,500,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1844,1000,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1846,100,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1846,500,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1846,1000,7,0,0.0,0.0,0.0,True,80889
User Activity,1846,100,7,0,0.0,0.0,0.0,True,80889
User Activity,1846,500,7,0,0.0,0.0,0.0,True,80889
User Activity,1846,1000,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1846,100,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1846,500,7,0,0.0,0.0,0.0,True,80889
Random Reverse,1846,1000,7,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1847,100,5,1,0.01,0.2,0.07215499519431039,True,80889
TF-IDF Reverse,1847,500,5,1,0.002,0.2,0.07215499519431039,True,80889
TF-IDF Reverse,1847,1000,5,2,0.002,0.4,0.1080247432602786,True,80889
User Activity,1847,100,5,0,0.0,0.0,0.0,True,80889
User Activity,1847,500,5,0,0.0,0.0,0.0,True,80889
User Activity,1847,1000,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1847,100,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1847,500,5,1,0.002,0.2,0.038579674790824296,True,80889
Random Reverse,1847,1000,5,1,0.001,0.2,0.038579674790824296,True,80889
TF-IDF Reverse,1848,100,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1848,500,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1848,1000,5,0,0.0,0.0,0.0,True,80889
User Activity,1848,100,5,0,0.0,0.0,0.0,True,80889
User Activity,1848,500,5,0,0.0,0.0,0.0,True,80889
User Activity,1848,1000,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1848,100,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1848,500,5,0,0.0,0.0,0.0,True,80889
Random Reverse,1848,1000,5,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1849,100,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1849,500,6,2,0.004,0.3333333333333333,0.07810790426302348,True,80889
TF-IDF Reverse,1849,1000,6,2,0.002,0.3333333333333333,0.07810790426302348,True,80889
User Activity,1849,100,6,1,0.01,0.16666666666666666,0.09109240322345806,True,80889
User Activity,1849,500,6,1,0.002,0.16666666666666666,0.09109240322345806,True,80889
User Activity,1849,1000,6,1,0.001,0.16666666666666666,0.09109240322345806,True,80889
Random Reverse,1849,100,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1849,500,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1849,1000,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1850,100,9,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1850,500,9,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1850,1000,9,0,0.0,0.0,0.0,True,80889
User Activity,1850,100,9,0,0.0,0.0,0.0,True,80889
User Activity,1850,500,9,0,0.0,0.0,0.0,True,80889
User Activity,1850,1000,9,0,0.0,0.0,0.0,True,80889
Random Reverse,1850,100,9,0,0.0,0.0,0.0,True,80889
Random Reverse,1850,500,9,0,0.0,0.0,0.0,True,80889
Random Reverse,1850,1000,9,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1851,100,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1851,500,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1851,1000,6,0,0.0,0.0,0.0,True,80889
User Activity,1851,100,6,0,0.0,0.0,0.0,True,80889
User Activity,1851,500,6,0,0.0,0.0,0.0,True,80889
User Activity,1851,1000,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1851,100,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1851,500,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1851,1000,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1852,100,10,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1852,500,10,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1852,1000,10,1,0.001,0.1,0.02310073969825176,True,80889
User Activity,1852,100,10,0,0.0,0.0,0.0,True,80889
User Activity,1852,500,10,2,0.004,0.2,0.060811982572045106,True,80889
User Activity,1852,1000,10,2,0.002,0.2,0.060811982572045106,True,80889
Random Reverse,1852,100,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1852,500,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1852,1000,10,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1854,100,155,21,0.21,0.13548387096774195,0.20710919725706822,True,80889
TF-IDF Reverse,1854,500,155,22,0.044,0.14193548387096774,0.15534366809640104,True,80889
TF-IDF Reverse,1854,1000,155,22,0.022,0.14193548387096774,0.15534366809640104,True,80889
User Activity,1854,100,155,0,0.0,0.0,0.0,True,80889
User Activity,1854,500,155,0,0.0,0.0,0.0,True,80889
User Activity,1854,1000,155,0,0.0,0.0,0.0,True,80889
Random Reverse,1854,100,155,0,0.0,0.0,0.0,True,80889
Random Reverse,1854,500,155,1,0.002,0.0064516129032258064,0.004055154671188112,True,80889
Random Reverse,1854,1000,155,2,0.002,0.012903225806451613,0.007557788079545132,True,80889
TF-IDF Reverse,1855,100,29,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1855,500,29,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1855,1000,29,0,0.0,0.0,0.0,True,80889
User Activity,1855,100,29,0,0.0,0.0,0.0,True,80889
User Activity,1855,500,29,0,0.0,0.0,0.0,True,80889
User Activity,1855,1000,29,0,0.0,0.0,0.0,True,80889
Random Reverse,1855,100,29,0,0.0,0.0,0.0,True,80889
Random Reverse,1855,500,29,1,0.002,0.034482758620689655,0.013305943224353045,True,80889
Random Reverse,1855,1000,29,1,0.001,0.034482758620689655,0.013305943224353045,True,80889
TF-IDF Reverse,1856,100,10,3,0.03,0.3,0.14492670121143392,True,80889
TF-IDF Reverse,1856,500,10,3,0.006,0.3,0.14492670121143392,True,80889
TF-IDF Reverse,1856,1000,10,3,0.003,0.3,0.14492670121143392,True,80889
User Activity,1856,100,10,0,0.0,0.0,0.0,True,80889
User Activity,1856,500,10,0,0.0,0.0,0.0,True,80889
User Activity,1856,1000,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1856,100,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1856,500,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1856,1000,10,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1859,100,82,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1859,500,82,3,0.006,0.036585365853658534,0.020761349384683547,True,80889
TF-IDF Reverse,1859,1000,82,3,0.003,0.036585365853658534,0.020761349384683547,True,80889
User Activity,1859,100,82,0,0.0,0.0,0.0,True,80889
User Activity,1859,500,82,0,0.0,0.0,0.0,True,80889
User Activity,1859,1000,82,0,0.0,0.0,0.0,True,80889
Random Reverse,1859,100,82,0,0.0,0.0,0.0,True,80889
Random Reverse,1859,500,82,0,0.0,0.0,0.0,True,80889
Random Reverse,1859,1000,82,2,0.002,0.024390243902439025,0.011929609018492566,True,80889
TF-IDF Reverse,1860,100,10,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1860,500,10,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1860,1000,10,0,0.0,0.0,0.0,True,80889
User Activity,1860,100,10,0,0.0,0.0,0.0,True,80889
User Activity,1860,500,10,0,0.0,0.0,0.0,True,80889
User Activity,1860,1000,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1860,100,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1860,500,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1860,1000,10,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1861,100,8,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1861,500,8,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1861,1000,8,0,0.0,0.0,0.0,True,80889
User Activity,1861,100,8,0,0.0,0.0,0.0,True,80889
User Activity,1861,500,8,0,0.0,0.0,0.0,True,80889
User Activity,1861,1000,8,0,0.0,0.0,0.0,True,80889
Random Reverse,1861,100,8,0,0.0,0.0,0.0,True,80889
Random Reverse,1861,500,8,0,0.0,0.0,0.0,True,80889
Random Reverse,1861,1000,8,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1863,100,9,3,0.03,0.3333333333333333,0.24189512838493535,True,80889
TF-IDF Reverse,1863,500,9,5,0.01,0.5555555555555556,0.3103799248947263,True,80889
TF-IDF Reverse,1863,1000,9,5,0.005,0.5555555555555556,0.3103799248947263,True,80889
User Activity,1863,100,9,0,0.0,0.0,0.0,True,80889
User Activity,1863,500,9,0,0.0,0.0,0.0,True,80889
User Activity,1863,1000,9,0,0.0,0.0,0.0,True,80889
Random Reverse,1863,100,9,0,0.0,0.0,0.0,True,80889
Random Reverse,1863,500,9,0,0.0,0.0,0.0,True,80889
Random Reverse,1863,1000,9,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1867,100,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1867,500,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1867,1000,6,0,0.0,0.0,0.0,True,80889
User Activity,1867,100,6,0,0.0,0.0,0.0,True,80889
User Activity,1867,500,6,0,0.0,0.0,0.0,True,80889
User Activity,1867,1000,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1867,100,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1867,500,6,0,0.0,0.0,0.0,True,80889
Random Reverse,1867,1000,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1869,100,10,5,0.05,0.5,0.3242570430109117,True,80889
TF-IDF Reverse,1869,500,10,8,0.016,0.8,0.42024161574482183,True,80889
TF-IDF Reverse,1869,1000,10,8,0.008,0.8,0.42024161574482183,True,80889
User Activity,1869,100,10,0,0.0,0.0,0.0,True,80889
User Activity,1869,500,10,0,0.0,0.0,0.0,True,80889
User Activity,1869,1000,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1869,100,10,0,0.0,0.0,0.0,True,80889
Random Reverse,1869,500,10,1,0.002,0.1,0.025881500054110138,True,80889
Random Reverse,1869,1000,10,1,0.001,0.1,0.025881500054110138,True,80889
TF-IDF Reverse,1870,100,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1870,500,6,0,0.0,0.0,0.0,True,80889
TF-IDF Reverse,1870,1000,6,0,0.0,0.0,0.0,True,80889
User Activity,1870,100,6,0,0.0,0.0,0.0,True,80889
User Activity,1870,500,6,0,0.0,0.0,0.0,True,80889
User Activity,1870,1000,6,0,0.0,0.0,0.0,True,80889
